Key,City,Region,Longitude,Latitude
Thailand/Surin,Surin,Asia,103.48333,14.883333
Thailand/Trang,Trang,Asia,99.666664,7.5
Thailand/Ubon Ratchathani,Ubon Ratchathani,Asia,104.866669,15.233334
Thailand/Udon Thani,Udon Thani,Asia,102.800003,17.383333
Thailand/Uttaradit,Uttaradit,Asia,100.23333,17.666666
The Bahamas/Eleuthera,Eleuthera,Caribbean,-76.316666,25.283333
The Bahamas/Freeport,Freeport,Caribbean,-78.699997,26.549999
The Bahamas/Freeport - City Center,Freeport - City Center,Caribbean,-78.699997,26.533331
The Bahamas/Mayaguana,Mayaguana,Caribbean,-73.01667,22.366667
The Bahamas/Nassau,Nassau,Caribbean,-77.466667,25.049999
The Bahamas/San Salvador,San Salvador,Caribbean,-74.533333,24.066668
The Gambia/Anias Kunda,Anias Kunda,Africa,-15.18333,13.56667
The Gambia/Bajana,Bajana,Africa,-15.88333,13.31667
The Gambia/Bakadagy,Bakadagy,Africa,-14.38333,13.3
The Gambia/Bakang,Bakang,Africa,-16.14444,13.50444
The Gambia/Bakau,Bakau,Africa,-16.68194,13.47806
The Gambia/Balanghar Wharf Town,Balanghar Wharf Town,Africa,-15.36667,13.66667
The Gambia/Balingho,Balingho,Africa,-15.61667,13.48333
The Gambia/Bambako,Bambako,Africa,-15.76667,13.4
The Gambia/Bangherr,Bangherr,Africa,-15.26667,13.7
The Gambia/Bani,Bani,Africa,-14.73333,13.55
The Gambia/Banjul,Banjul,Africa,-16.799999,13.35
The Gambia/Bansang,Bansang,Africa,-14.65,13.43333
The Gambia/Bantang Killing,Bantang Killing,Africa,-15.7,13.58333
The Gambia/Bantang Koto,Bantang Koto,Africa,-15.3,13.65
The Gambia/Bantango Koto,Bantango Koto,Africa,-14.55,13.55
The Gambia/Bantanto,Bantanto,Africa,-14.65,13.41667
The Gambia/Bantanto Musa Bah,Bantanto Musa Bah,Africa,-15.25,13.7
The Gambia/Barajali Tenda,Barajali Tenda,Africa,-14.95,13.58333
The Gambia/Baro Kunda,Baro Kunda,Africa,-15.26667,13.48333
The Gambia/Bassik,Bassik,Africa,-15.5,13.53333
The Gambia/Batelling,Batelling,Africa,-15.85,13.4
The Gambia/Bati Ndar,Bati Ndar,Africa,-15.2,13.7
The Gambia/Bati Yungo,Bati Yungo,Africa,-15.2,13.71667
The Gambia/Beretto,Beretto,Africa,-15.58333,13.55
The Gambia/Bijilo,Bijilo,Africa,-16.73,13.41806
The Gambia/Birong Kunda,Birong Kunda,Africa,-15.78333,13.58333
The Gambia/Boraba,Boraba,Africa,-14.73333,13.51667
The Gambia/Brikama,Brikama,Africa,-16.649441,13.27136
The Gambia/Buiba Mandinka,Buiba Mandinka,Africa,-15.45,13.43333
The Gambia/Buiba Musa Sallah,Buiba Musa Sallah,Africa,-15.45,13.45
The Gambia/Bukari Kunda,Bukari Kunda,Africa,-14.71667,13.5
The Gambia/Buniadu,Buniadu,Africa,-15.33333,13.55
The Gambia/Buntung,Buntung,Africa,-15.2,13.73333
The Gambia/Busura,Busura,Africa,-15.08333,13.63333
The Gambia/Carrols Wharf,Carrols Wharf,Africa,-15.16667,13.68333
The Gambia/Cha Kunda,Cha Kunda,Africa,-14.53333,13.38333
The Gambia/Chamen Baka,Chamen Baka,Africa,-15.38333,13.71667
The Gambia/Changai,Changai,Africa,-14.66667,13.58333
The Gambia/Charjel,Charjel,Africa,-14.55,13.46667
The Gambia/Cheedy Wollof,Cheedy Wollof,Africa,-15.85,13.58333
The Gambia/Chilla,Chilla,Africa,-16.283331,13.55
The Gambia/Dabatu,Dabatu,Africa,-15.3,13.36667
The Gambia/Dafa,Dafa,Africa,-15.4,13.6
The Gambia/Dankunku,Dankunku,Africa,-15.31667,13.56667
The Gambia/Daru Rilwan,Daru Rilwan,Africa,-15.98333,13.55
The Gambia/Darusalam,Darusalam,Africa,-15.4,13.66667
The Gambia/Demati Kunda,Demati Kunda,Africa,-15.26667,13.38333
The Gambia/Demba Kali,Demba Kali,Africa,-14.65,13.58333
The Gambia/Demfai Njaga,Demfai Njaga,Africa,-14.65,13.61667
The Gambia/Diganteh,Diganteh,Africa,-15.43333,13.36667
The Gambia/Dingirie,Dingirie,Africa,-14.91667,13.76667
The Gambia/Dobbo,Dobbo,Africa,-14.63333,13.46667
The Gambia/Dobo,Dobo,Africa,-15.96667,13.55
The Gambia/Dongoro Nding,Dongoro Nding,Africa,-15.21667,13.46667
The Gambia/Dumbutu,Dumbutu,Africa,-15.83333,13.35
The Gambia/Fadia Kunda,Fadia Kunda,Africa,-15.03333,13.6
The Gambia/Farafenni,Farafenni,Africa,-15.6,13.56667
The Gambia/Farato,Farato,Africa,-15.43333,13.55
The Gambia/Galleh Manda,Galleh Manda,Africa,-14.78333,13.43333
The Gambia/Gallo Ya,Gallo Ya,Africa,-15.8,13.58333
The Gambia/Gidda,Gidda,Africa,-14.88333,13.46667
The Gambia/Gunjur,Gunjur,Africa,-16.733891,13.20194
The Gambia/Jabisa,Jabisa,Africa,-15.46667,13.46667
The Gambia/Jagle,Jagle,Africa,-15.26667,13.75
The Gambia/Jakhaly,Jakhaly,Africa,-14.96667,13.55
The Gambia/Jali,Jali,Africa,-15.96667,13.35
The Gambia/Jamal Mballo,Jamal Mballo,Africa,-15.51667,13.58333
The Gambia/Janneh Kunda,Janneh Kunda,Africa,-16.13833,13.38028
The Gambia/Jasobo,Jasobo,Africa,-15.66667,13.46667
The Gambia/Jatta Kunda,Jatta Kunda,Africa,-15.7,13.4
The Gambia/Jeriko,Jeriko,Africa,-15.66667,13.58333
The Gambia/Jifarong,Jifarong,Africa,-15.86667,13.3
The Gambia/Jiffin,Jiffin,Africa,-15.58333,13.41667
The Gambia/Jobe Kunda,Jobe Kunda,Africa,-15.41667,13.41667
The Gambia/Jomarr,Jomarr,Africa,-15.66667,13.43333
The Gambia/Jurro Kunda,Jurro Kunda,Africa,-14.38333,13.28333
The Gambia/Kabamba,Kabamba,Africa,-15.28333,13.61667
The Gambia/Kahow,Kahow,Africa,-14.81667,13.48333
The Gambia/Kambi,Kambi,Africa,-14.8,13.71667
The Gambia/Karantaba,Karantaba,Africa,-15.03333,13.66667
The Gambia/Kataba Omar Ndow,Kataba Omar Ndow,Africa,-14.81667,13.68333
The Gambia/Kekuta Kunda,Kekuta Kunda,Africa,-15.85,13.56667
The Gambia/Kemoto,Kemoto,Africa,-16.147499,13.4325
The Gambia/Keneba,Keneba,Africa,-16.014999,13.32889
The Gambia/Kerewan,Kerewan,Africa,-15.08333,13.65
The Gambia/Kewel,Kewel,Africa,-14.7,13.45
The Gambia/Kinteh Kunda,Kinteh Kunda,Africa,-16.067221,13.50722
The Gambia/Kofa,Kofa,Africa,-15.2,13.75
The Gambia/Koina,Koina,Africa,-13.86667,13.48333
The Gambia/Konteh,Konteh,Africa,-15.16667,13.71667
The Gambia/Kudang Tenda,Kudang Tenda,Africa,-15.08333,13.68333
The Gambia/Kujew,Kujew,Africa,-14.7,13.55
The Gambia/Kumbijae,Kumbijae,Africa,-15.43333,13.53333
The Gambia/Kuntaur,Kuntaur,Africa,-14.88333,13.66667
The Gambia/Kunting,Kunting,Africa,-14.66667,13.53333
The Gambia/Kusalang,Kusalang,Africa,-14.86667,13.45
The Gambia/Kuyang,Kuyang,Africa,-16.102501,13.33361
The Gambia/Lamin,Lamin,Africa,-16.433889,13.35222
The Gambia/Madina,Madina,Africa,-14.88333,13.7
The Gambia/Madina Fula Kunda,Madina Fula Kunda,Africa,-13.83333,13.41667
The Gambia/Madina Tunjang,Madina Tunjang,Africa,-14.75,13.43333
The Gambia/Manna,Manna,Africa,-14.8,13.58333
The Gambia/Mansa Konko,Mansa Konko,Africa,-15.55,13.46667
The Gambia/Mara Magai,Mara Magai,Africa,-14.91667,13.51667
The Gambia/Massembe,Massembe,Africa,-15.63333,13.41667
The Gambia/Misira,Misira,Africa,-14.96667,13.66667
The Gambia/N'Gayen,N'Gayen,Africa,-14.73333,13.4
The Gambia/Naneko,Naneko,Africa,-15.36667,13.4
The Gambia/Ndrammeh,Ndrammeh,Africa,-15.05,13.76667
The Gambia/Nduren,Nduren,Africa,-15.95,13.56667
The Gambia/Nema,Nema,Africa,-14.81667,13.53333
The Gambia/Nioro,Nioro,Africa,-15.75,13.35
The Gambia/Njai Kunda,Njai Kunda,Africa,-15.1,13.61667
The Gambia/Njallal,Njallal,Africa,-14.5,13.61667
The Gambia/Njoba Kunda,Njoba Kunda,Africa,-15.25,13.51667
The Gambia/Njoben Samba Narr Bah,Njoben Samba Narr Bah,Africa,-15.35,13.71667
The Gambia/Njogoben,Njogoben,Africa,-15.23333,13.75
The Gambia/No Kunda,No Kunda,Africa,-15.83333,13.56667
The Gambia/Nyamanari,Nyamanari,Africa,-13.86667,13.33333
The Gambia/Pakan,Pakan,Africa,-15.16667,13.58333
The Gambia/Palaka,Palaka,Africa,-15.23333,13.68333
The Gambia/Passi Mut,Passi Mut,Africa,-15.5,13.56667
The Gambia/Pateh Sam,Pateh Sam,Africa,-15.06667,13.61667
The Gambia/Saba,Saba,Africa,-16.04917,13.51639
The Gambia/Sabally Kunda,Sabally Kunda,Africa,-14.4,13.33333
The Gambia/Sabi,Sabi,Africa,-14.2,13.23333
The Gambia/Safalu,Safalu,Africa,-14.98333,13.71667
The Gambia/Salikeni,Salikeni,Africa,-14.83333,13.58333
The Gambia/Sam Ngaien,Sam Ngaien,Africa,-14.78333,13.45
The Gambia/Sambang,Sambang,Africa,-15.33333,13.53333
The Gambia/Sambel Kunda,Sambel Kunda,Africa,-14.98333,13.66667
The Gambia/Sami,Sami,Africa,-15.2,13.58333
The Gambia/Sanda,Sanda,Africa,-14.8,13.68333
The Gambia/Sandeng,Sandeng,Africa,-15.81667,13.26667
The Gambia/Sankandi,Sankandi,Africa,-15.83333,13.3
The Gambia/Sanunding,Sanunding,Africa,-14.11667,13.28333
The Gambia/Sara Kunda,Sara Kunda,Africa,-15.41667,13.53333
The Gambia/Sare Abdou,Sare Abdou,Africa,-14.98333,13.5
The Gambia/Sare Babu,Sare Babu,Africa,-15.65,13.4
The Gambia/Sare Bakary,Sare Bakary,Africa,-14.51667,13.31667
The Gambia/Sare Biram,Sare Biram,Africa,-14.45,13.28333
The Gambia/Sare Debo,Sare Debo,Africa,-14.65,13.35
The Gambia/Sare Ganya,Sare Ganya,Africa,-14.48333,13.33333
The Gambia/Sare Malang,Sare Malang,Africa,-15.01667,13.55
The Gambia/Sare Mansong,Sare Mansong,Africa,-14.51667,13.33333
The Gambia/Sare Saidy,Sare Saidy,Africa,-15.56667,13.36667
The Gambia/Sare Sajo,Sare Sajo,Africa,-15.7,13.36667
The Gambia/Sare Samba Kah,Sare Samba Kah,Africa,-14.8,13.61667
The Gambia/Sibito,Sibito,Africa,-15.73333,13.38333
The Gambia/Simbara Tukulor,Simbara Tukulor,Africa,-15.33333,13.75
The Gambia/Sinchu Bamba,Sinchu Bamba,Africa,-14.91667,13.53333
The Gambia/Sinchu Dembel,Sinchu Dembel,Africa,-14.88333,13.5
The Gambia/Sinchu Gundo,Sinchu Gundo,Africa,-15.03333,13.61667
The Gambia/Sinchu Jenun Touray,Sinchu Jenun Touray,Africa,-14.9,13.7
The Gambia/Sintet,Sintet,Africa,-15.81667,13.23333
The Gambia/Soma,Soma,Africa,-15.53333,13.43333
The Gambia/Somita,Somita,Africa,-16.305559,13.20583
The Gambia/Sotokoi,Sotokoi,Africa,-15.1,13.65
The Gambia/Sumbundu,Sumbundu,Africa,-15.53333,13.38333
The Gambia/Sutukung,Sutukung,Africa,-15.26667,13.46667
The Gambia/Taifa Amadou,Taifa Amadou,Africa,-14.9,13.46667
The Gambia/Tally Ya,Tally Ya,Africa,-15.71667,13.58333
The Gambia/Tamba Koto,Tamba Koto,Africa,-15.51667,13.53333
The Gambia/Tankanto,Tankanto,Africa,-15.66667,13.53333
The Gambia/Tankong Kunda,Tankong Kunda,Africa,-14.65,13.5
The Gambia/Tankular,Tankular,Africa,-16.03694,13.41778
The Gambia/Tendaba,Tendaba,Africa,-15.81667,13.43333
The Gambia/Toben,Toben,Africa,-14.85,13.75
The Gambia/Tuba,Tuba,Africa,-14.68333,13.46667
The Gambia/Tuba Koto,Tuba Koto,Africa,-14.9,13.63333
The Gambia/Tuba-Wuli,Tuba-Wuli,Africa,-14.25,13.43333
The Gambia/Wellingara Adama,Wellingara Adama,Africa,-14.88333,13.45
The Gambia/Wellingara Ba,Wellingara Ba,Africa,-15.4,13.41667
The Gambia/Wurokang,Wurokang,Africa,-15.81667,13.38333
The Gambia/Yallal Ba,Yallal Ba,Africa,-15.56667,13.58333
The Gambia/Yida,Yida,Africa,-14.93333,13.66667
The Gambia/Yoro Ya,Yoro Ya,Africa,-15.28333,13.63333
Togo/Amlamé,Amlamé,Africa,0.9,7.46667
Togo/Aného,Aného,Africa,1.6,6.23333
Togo/Atakpame,Atakpame,Africa,1.116667,7.583333
Togo/Badou,Badou,Africa,0.6,7.58333
Togo/Bafilo,Bafilo,Africa,1.166667,9.55
Togo/Bassar,Bassar,Africa,0.78106,9.26021
Togo/Dapaong,Dapaong,Africa,0.25,10.866667
Togo/Kante,Kante,Africa,1.1,9.766666
Togo/Lome,Lome,Africa,1.25,6.166667
Togo/Mango,Mango,Africa,0.416667,10.366667
Togo/Notsé,Notsé,Africa,1.16667,6.95
Togo/Pagouda,Pagouda,Africa,1.32778,9.7525
Togo/Palimé,Palimé,Africa,0.63333,6.9
Togo/Sokode,Sokode,Africa,1.15,8.983334
Togo/Sotouboua,Sotouboua,Africa,0.98399,8.5634
Togo/Tabligbo,Tabligbo,Africa,1.5,6.583333
Togo/Tchamba,Tchamba,Africa,1.41667,9.03333
Togo/Tsévié,Tsévié,Africa,1.21333,6.42611
Togo/Vogan,Vogan,Africa,1.53333,6.33333
Tonga/Alaki,Alaki,Oceania,-175.131577,-21.19282
Tonga/Fua'amotu,Fua'amotu,Oceania,-175.133331,-21.233334
Tonga/Nuku'alofa,Nuku'alofa,Oceania,-175.199997,-21.133333
Tonga/Pea,Pea,Oceania,-175.199997,-21.1
Trinidad and Tobago/Canaan,Canaan,Caribbean,-60.833332,11.15
Trinidad and Tobago/Port-of-Spain,Port-of-Spain,Caribbean,-61.349998,10.616667
Trinidad and Tobago/Tulls,Tulls,Caribbean,-61.400002,10.61667
Tunisia/Akouda,Akouda,Africa,10.5653,35.869099
Tunisia/Al 'Aliyah,Al 'Aliyah,Africa,10.03478,37.169102
Tunisia/Al Baqalitah,Al Baqalitah,Africa,10.99466,35.61739
Tunisia/Al Firnanah,Al Firnanah,Africa,8.69602,36.655472
Tunisia/Al Karib,Al Karib,Africa,9.13613,36.328018
Tunisia/Al Matlin,Al Matlin,Africa,10.05,37.245159
Tunisia/Al Mazzunah,Al Mazzunah,Africa,9.84193,34.577579
Tunisia/Al Metlaoui,Al Metlaoui,Africa,8.40158,34.320808
Tunisia/Al Qarmadah,Al Qarmadah,Africa,10.78333,34.75
Tunisia/Al Wardanin,Al Wardanin,Africa,10.67397,35.709148
Tunisia/Ar Riqab,Ar Riqab,Africa,9.78654,34.859322
Tunisia/Ar Rudayyif,Ar Rudayyif,Africa,8.15549,34.382702
Tunisia/Ariana,Ariana,Africa,10.19337,36.860119
Tunisia/As Sanad,As Sanad,Africa,9.26404,34.462799
Tunisia/As Sars,As Sars,Africa,9.02118,36.076401
Tunisia/As Sayyadah,As Sayyadah,Africa,10.89246,35.668869
Tunisia/Banbalah,Banbalah,Africa,10.8,35.700001
Tunisia/Bani Hassan,Bani Hassan,Africa,10.80869,35.5672
Tunisia/Bani Khaddash,Bani Khaddash,Africa,10.19883,33.2528
Tunisia/Bani Khallad,Bani Khallad,Africa,10.59004,36.650379
Tunisia/Ben Arous,Ben Arous,Africa,10.21889,36.753059
Tunisia/Beni Khiar,Beni Khiar,Africa,10.78222,36.46917
Tunisia/Bi'r 'Ali Bin Khalifah,Bi'r 'Ali Bin Khalifah,Africa,10.0924,34.73592
Tunisia/Bi'r al Hufayy,Bi'r al Hufayy,Africa,9.19321,34.932121
Tunisia/Bin Qirdan,Bin Qirdan,Africa,11.21965,33.137829
Tunisia/Bizerte,Bizerte,Africa,9.8,37.25
Tunisia/Bu 'Aradah,Bu 'Aradah,Africa,9.62175,36.352509
Tunisia/Bu 'Urqub,Bu 'Urqub,Africa,10.55093,36.538528
Tunisia/Béja,Béja,Africa,9.18169,36.725639
Tunisia/Carthage,Carthage,Africa,10.33161,36.86108
Tunisia/Chebba,Chebba,Africa,11.115,35.237221
Tunisia/Chebika,Chebika,Africa,7.93519,34.319092
Tunisia/Dar Chabanne,Dar Chabanne,Africa,10.75167,36.467979
Tunisia/Dawwar Tinjah,Dawwar Tinjah,Africa,9.75,37.166672
Tunisia/Degache,Degache,Africa,8.2081,33.976059
Tunisia/Djerba,Djerba,Africa,10.85175,33.876122
Tunisia/Douane,Douane,Africa,10.7557,36.447659
Tunisia/Douz,Douz,Africa,9.0203,33.46632
Tunisia/El Battan,El Battan,Africa,9.84424,36.80368
Tunisia/El Fahs,El Fahs,Africa,9.90651,36.374191
Tunisia/El Golaa,El Golaa,Africa,9.00678,33.484852
Tunisia/El Hamma,El Hamma,Africa,9.79629,33.891521
Tunisia/El Jem,El Jem,Africa,10.71667,35.299999
Tunisia/El Kef,El Kef,Africa,8.70486,36.17424
Tunisia/El Ksour,El Ksour,Africa,8.88493,35.896069
Tunisia/El Maamoura,El Maamoura,Africa,10.80612,36.464989
Tunisia/El Masdour,El Masdour,Africa,10.72746,35.68206
Tunisia/El Mida,El Mida,Africa,10.85528,36.725559
Tunisia/Enfidha,Enfidha,Africa,10.38083,36.135281
Tunisia/Gabas,Gabas,Africa,10.1,33.883335
Tunisia/Gafsa,Gafsa,Africa,8.816667,34.416668
Tunisia/Haffouz,Haffouz,Africa,9.67624,35.632351
Tunisia/Hammam Sousse,Hammam Sousse,Africa,10.60313,35.860901
Tunisia/Hammam-Lif,Hammam-Lif,Africa,10.34163,36.728661
Tunisia/Hammamet Yasmine,Hammamet Yasmine,Africa,10.54267,36.374931
Tunisia/Hawmat As Suq,Hawmat As Suq,Africa,10.766666,33.866665
Tunisia/Hergla,Hergla,Africa,10.50904,36.03027
Tunisia/Houmt Souk,Houmt Souk,Africa,10.85745,33.875759
Tunisia/Jabinyanah,Jabinyanah,Africa,10.90809,35.035
Tunisia/Jammal,Jammal,Africa,10.75696,35.622311
Tunisia/Jemna,Jemna,Africa,9.01472,33.577782
Tunisia/Jendouba,Jendouba,Africa,8.78024,36.501141
Tunisia/Jilma,Jilma,Africa,9.42385,35.273109
Tunisia/Kasserine,Kasserine,Africa,8.83651,35.16758
Tunisia/Kebili,Kebili,Africa,8.96903,33.704391
Tunisia/Kesra,Kesra,Africa,9.36434,35.813641
Tunisia/Korba,Korba,Africa,10.85861,36.578609
Tunisia/Korbous,Korbous,Africa,10.56865,36.816681
Tunisia/Ksour Essaf,Ksour Essaf,Africa,10.99475,35.418079
Tunisia/La Goulette,La Goulette,Africa,10.305,36.818062
Tunisia/La Marsa,La Marsa,Africa,10.32466,36.878181
Tunisia/La Mohammedia,La Mohammedia,Africa,10.15633,36.674461
Tunisia/La Sebala du Mornag,La Sebala du Mornag,Africa,10.29195,36.67931
Tunisia/Lamtah,Lamtah,Africa,10.88333,35.666672
Tunisia/Mahdia,Mahdia,Africa,11.06222,35.504719
Tunisia/Majaz al Bab,Majaz al Bab,Africa,9.61231,36.649639
Tunisia/Maktar,Maktar,Africa,9.20072,35.857979
Tunisia/Manouba,Manouba,Africa,10.0972,36.808029
Tunisia/Manzil Bu Zalafah,Manzil Bu Zalafah,Africa,10.58431,36.683121
Tunisia/Manzil Kamil,Manzil Kamil,Africa,10.66727,35.624771
Tunisia/Manzil Salim,Manzil Salim,Africa,8.47654,35.856731
Tunisia/Masakin,Masakin,Africa,10.58082,35.729172
Tunisia/Mateur,Mateur,Africa,9.66557,37.040451
Tunisia/Matmata,Matmata,Africa,9.97157,33.544449
Tunisia/Medenine,Medenine,Africa,10.50548,33.35495
Tunisia/Melloulèche,Melloulèche,Africa,11.03504,35.166168
Tunisia/Menzel Abderhaman,Menzel Abderhaman,Africa,9.86313,37.23737
Tunisia/Menzel Bourguiba,Menzel Bourguiba,Africa,9.78594,37.153679
Tunisia/Menzel Heurr,Menzel Heurr,Africa,10.95756,36.72818
Tunisia/Menzel Jemil,Menzel Jemil,Africa,9.91448,37.236179
Tunisia/Midoun,Midoun,Africa,10.99228,33.808128
Tunisia/Monastir,Monastir,Africa,10.82617,35.777988
Tunisia/Nabeul,Nabeul,Africa,10.733334,36.450001
Tunisia/Nefta,Nefta,Africa,7.87765,33.873089
Tunisia/Nibbar,Nibbar,Africa,8.76657,36.294109
Tunisia/Oued Lill,Oued Lill,Africa,10.04057,36.83408
Tunisia/Qa'fur,Qa'fur,Africa,9.32424,36.32045
Tunisia/Qal'at al Andalus,Qal'at al Andalus,Africa,10.11829,37.062901
Tunisia/Qasr Hallal,Qasr Hallal,Africa,10.89046,35.647732
Tunisia/Quballat,Quballat,Africa,9.66334,36.541779
Tunisia/Qulaybiyah,Qulaybiyah,Africa,11.083333,36.849998
Tunisia/Qusaybat al Madyuni,Qusaybat al Madyuni,Africa,10.84256,35.685619
Tunisia/Radès,Radès,Africa,10.27528,36.768059
Tunisia/Rafraf,Rafraf,Africa,10.18365,37.19043
Tunisia/Remada,Remada,Africa,10.4,32.316666
Tunisia/Rohia,Rohia,Africa,9.05306,35.651291
Tunisia/Sahline,Sahline,Africa,10.71109,35.751659
Tunisia/Sakiet Sidi Youssef,Sakiet Sidi Youssef,Africa,8.35547,36.222919
Tunisia/Salakta,Salakta,Africa,11.04361,35.39444
Tunisia/Saqanis,Saqanis,Africa,10.8,35.783329
Tunisia/Sbiba,Sbiba,Africa,9.0737,35.54332
Tunisia/Sbikha,Sbikha,Africa,10.02081,35.93325
Tunisia/Sejenane,Sejenane,Africa,9.23806,37.05722
Tunisia/Sfax,Sfax,Africa,10.683333,34.716667
Tunisia/Shurban,Shurban,Africa,10.3858,35.285809
Tunisia/Sidi Alouane,Sidi Alouane,Africa,10.93899,35.37505
Tunisia/Sidi Bin Nur,Sidi Bin Nur,Africa,10.91667,35.533329
Tunisia/Sidi Bou Ali,Sidi Bou Ali,Africa,10.47306,35.956669
Tunisia/Sidi Bou Said,Sidi Bou Said,Africa,10.34174,36.868698
Tunisia/Sidi Bouzid,Sidi Bouzid,Africa,9.48494,35.038231
Tunisia/Sidi el Hani,Sidi el Hani,Africa,10.31583,35.671391
Tunisia/Siliana,Siliana,Africa,9.37082,36.084969
Tunisia/Skhira,Skhira,Africa,10.06999,34.299198
Tunisia/Sousse,Sousse,Africa,10.75,35.766666
Tunisia/Tabarqa,Tabarqa,Africa,8.75,36.950001
Tunisia/Tabursuq,Tabursuq,Africa,9.24751,36.456921
Tunisia/Tajerouine,Tajerouine,Africa,8.55276,35.891739
Tunisia/Taklisah,Taklisah,Africa,10.63333,36.783329
Tunisia/Tamerza,Tamerza,Africa,7.94313,34.388489
Tunisia/Tastur,Tastur,Africa,9.44307,36.5513
Tunisia/Thala,Thala,Africa,8.67031,35.572441
Tunisia/Tozeur,Tozeur,Africa,8.17,33.919998
Tunisia/Tunis,Tunis,Africa,10.233334,36.833332
Tunisia/Tuzah,Tuzah,Africa,10.82732,35.635441
Tunisia/Wadi Maliz,Wadi Maliz,Africa,8.54951,36.468128
Tunisia/Zaghouan,Zaghouan,Africa,10.14292,36.402908
Tunisia/Zahanah,Zahanah,Africa,10.03876,37.039589
Tunisia/Zawiyat al Jadidi,Zawiyat al Jadidi,Africa,10.57428,36.643749
Tunisia/Zouila,Zouila,Africa,11.06056,35.500561
Turkey/Adana,Adana,Asia,35.416668,37.0
Turkey/Akhisar,Akhisar,Asia,27.85,38.916668
Turkey/Ankara,Ankara,Asia,32.983334,40.116665
Turkey/Antalya,Antalya,Asia,30.733334,36.700001
Turkey/Aydin,Aydin,Asia,27.85,37.849998
Turkey/Balikesir,Balikesir,Asia,27.916666,39.616665
Turkey/Bandirma,Bandirma,Asia,27.966667,40.316666
Turkey/Batman,Batman,Asia,41.116665,37.916668
Turkey/Bodrum,Bodrum,Asia,27.416666,37.033333
Turkey/Bursa,Bursa,Asia,29.066668,40.183334
Turkey/Diyarbakir,Diyarbakir,Asia,40.183334,37.883335
Turkey/Erzurum,Erzurum,Asia,41.266666,39.916668
Turkey/Eskisehir,Eskisehir,Asia,30.566668,39.783333
Turkey/Gaziantep,Gaziantep,Asia,37.366665,37.083332
Turkey/Golbas,Golbas,Asia,32.683334,39.950001
Turkey/Golcuk,Golcuk,Asia,29.816668,40.716667
Turkey/Guembet,Guembet,Asia,27.402861,37.034962
Turkey/Igdir,Igdir,Asia,44.033333,39.933334
Turkey/Iskenderun,Iskenderun,Asia,36.166668,36.583332
Turkey/Isparta,Isparta,Asia,30.549999,37.75
Turkey/Istanbul,Istanbul,Asia,28.816668,40.966667
Turkey/Izmir,Izmir,Asia,27.016666,38.5
Turkey/Kars,Kars,Asia,43.066666,40.583332
Turkey/Kastamonu,Kastamonu,Asia,33.766666,41.366665
Turkey/Kayseri,Kayseri,Asia,35.483334,38.783333
Turkey/Kirsehir,Kirsehir,Asia,34.166668,39.133335
Turkey/Konya,Konya,Asia,32.549999,37.966667
Turkey/Malatya,Malatya,Asia,38.083332,38.433334
Turkey/Merzifon,Merzifon,Asia,35.583332,40.849998
Turkey/Mugla,Mugla,Asia,28.35,37.200001
Turkey/Oludeniz,Oludeniz,Asia,29.14467,36.566738
Turkey/Samsun,Samsun,Asia,36.333332,41.283333
Turkey/Siirt,Siirt,Asia,41.866665,37.883335
Turkey/Silifke,Silifke,Asia,33.933334,36.366665
Turkey/Sinop,Sinop,Asia,35.166668,42.033333
Turkey/Sivas,Sivas,Asia,37.016666,39.75
Turkey/Tekirdag,Tekirdag,Asia,27.483334,40.983334
Turkey/Trabzon,Trabzon,Asia,39.716667,41.0
Turkey/Urfa,Urfa,Asia,38.766666,37.133335
Turkey/Van,Van,Asia,43.316666,38.450001
Turkmenistan/Akdepe,Akdepe,Asia,59.378769,42.05513
Turkmenistan/Annau,Annau,Asia,58.515999,37.887569
Turkmenistan/Ashgabat,Ashgabat,Asia,58.333332,37.966667
Turkmenistan/Atamyrat,Atamyrat,Asia,65.210579,37.835739
Turkmenistan/Balkanabat,Balkanabat,Asia,54.36713,39.51075
Turkmenistan/Bayram-Ali,Bayram-Ali,Asia,62.18,37.599998
Turkmenistan/Boldumsaz,Boldumsaz,Asia,59.671009,42.128239
Turkmenistan/Bäherden,Bäherden,Asia,57.43158,38.436241
Turkmenistan/Büzme_in,Büzme_in,Asia,58.205589,38.050671
Turkmenistan/Chardzhou,Chardzhou,Asia,63.599998,39.083332
Turkmenistan/Dasoguz,Dasoguz,Asia,59.966621,41.83625
Turkmenistan/Esenguly,Esenguly,Asia,53.630001,37.459999
Turkmenistan/Farap,Farap,Asia,63.611641,39.170368
Turkmenistan/Gasan-Kuli,Gasan-Kuli,Asia,53.966667,37.466667
Turkmenistan/Gazanjyk,Gazanjyk,Asia,55.515362,39.244629
Turkmenistan/Gazojak,Gazojak,Asia,61.403599,41.187462
Turkmenistan/Gowurdak,Gowurdak,Asia,66.046562,37.812439
Turkmenistan/Gumdag,Gumdag,Asia,54.590561,39.206108
Turkmenistan/Kaka,Kaka,Asia,59.614311,37.348209
Turkmenistan/Kizyl-Arvat,Kizyl-Arvat,Asia,56.279999,38.98
Turkmenistan/Krasnovodsk,Krasnovodsk,Asia,52.983334,40.033333
Turkmenistan/Kunya Urgench,Kunya Urgench,Asia,59.154419,42.327728
Turkmenistan/Kushka,Kushka,Asia,62.349998,35.283333
